"id","name","state_id","district_id","region_status","tier_type","pin_code","icon","created_at","updated_at","status"
"5600","Nidadavole","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5601","Tadepalligudem","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5602","Unguturu","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5603","Bhimadole","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5604","Pedavegi","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5605","Pedapadu","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5606","Eluru","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5607","Denduluru","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5608","Nidamarru","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5609","Pentapadu","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5610","Undrajavaram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5611","Peravali","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5612","Tanuku","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5613","Attili","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5614","Ganapavaram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5615","Akividu","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5616","Undi","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5617","Palacoderu","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5618","Penumantra","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5619","Iragavaram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5620","Penugonda","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5621","Achanta","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5622","Poduru","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5623","Veeravasaram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5624","Bhimavaram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5625","Kalla","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5626","Mogalthur","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5627","Narasapuram","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5628","Palacole","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5629","Yelamanchili","28","546","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5630","Vatsavai","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5631","Jaggayyapeta","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5632","Penuganchiprolu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5633","Nandigama","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5634","Veerullapadu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5635","Mylavaram","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5636","Gampalagudem","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5637","Tiruvuru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5638","A.Konduru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5639","Reddigudem","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5640","Vissannapet","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5641","Chatrai","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5642","Musunuru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5643","Nuzvid","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5644","Bapulapadu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5645","Agiripalle","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5646","G.Konduru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5647","Kanchikacherla","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5648","Chandarlapadu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5649","Ibrahimpatnam","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5650","Vijayawada (Urban)","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5651","Vijayawada (Rural)","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5652","Gannavaram","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5653","Unguturu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5654","Nandivada","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5655","Mandavalli","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5656","Kaikalur","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5657","Kalidindi","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5658","Kruthivennu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5659","Bantumilli","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5660","Mudinepalle","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5661","Gudivada","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5662","Pedaparupudi","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5663","Kankipadu","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5664","Penamaluru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5665","Thotlavalluru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5666","Pamidimukkala","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5667","Vuyyuru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5668","Pamarru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5669","Gudlavalleru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5670","Pedana","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5671","Guduru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5672","Movva","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5673","Ghantasala","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5674","Machilipatnam","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5675","Challapalle","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5676","Mopidevi","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5677","Avanigadda","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5678","Nagayalanka","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5679","Koduru","28","547","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5680","Macherla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5681","Veldurthi","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5682","Durgi","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5683","Rentachintala","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5684","Gurazala","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5685","Dachepalle","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5686","Karempudi","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5687","Piduguralla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5688","Machavaram","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5689","Bellamkonda","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5690","Atchampet","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5691","Krosuru","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5692","Amaravathi","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5693","Thullur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5694","Tadepalle","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5695","Mangalagiri","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5696","Tadikonda","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5697","Pedakurapadu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5698","Sattenapalle","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5699","Rajupalem","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5700","Nekarikallu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5701","Bollapalle","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5702","Vinukonda","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5703","Nuzendla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5704","Savalyapuram H/O Kanamarlapudi","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5705","Ipur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5706","Rompicherla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5707","Narasaraopet","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5708","Muppalla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5709","Nadendla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5710","Chilakaluripet","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5711","Edlapadu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5712","Phirangipuram","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5713","Medikonduru","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5714","Guntur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5715","Pedakakani","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5716","Duggirala","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5717","Kollipara","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5718","Tenali","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5719","Chebrolu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5720","Vatticherukuru","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5721","Prathipadu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5722","Pedanandipadu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5723","Kakumanu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5724","Ponnur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5725","Tsundur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5726","Amruthalur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5727","Vemuru","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5728","Kollur","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5729","Bhattiprolu","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5730","Cherukupalle H/O Arumbaka","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5731","Pittalavanipalem","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5732","Karlapalem","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5733","Bapatla","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5734","Nizampatnam","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5735","Nagaram","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5736","Repalle","28","548","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5737","Yerragondapalem","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5738","Pullalacheruvu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5739","Tripuranthakam","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5740","Dornala","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5741","Peda  Araveedu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5742","Donakonda","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5743","Kurichedu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5744","Santhamaguluru","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5745","Ballikurava","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5746","Martur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5747","Yeddana Pudi","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5748","Parchur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5749","Karamchedu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5750","Inkollu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5751","Janakavarampanguluru","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5752","Addanki","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5753","Mundlamuru","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5754","Darsi","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5755","Markapur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5756","Ardhaveedu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5757","Cumbum","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5758","Tarlupadu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5759","Konakanamitla","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5760","Podili","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5761","Thallur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5762","Korisapadu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5763","Chirala","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5764","Vetapalem","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5765","Chinaganjam","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5766","Naguluppala Padu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5767","Maddipadu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5768","Chimakurthi","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5769","Marripudi","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5770","Hanumanthuni Padu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5771","Bestawaripeta","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5772","Racherla","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5773","Giddalur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5774","Komarolu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5775","Veligandla","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5776","Kanigiri","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5777","Kondapi","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5778","Santhanuthala Padu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5779","Ongole","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5780","Kotha Patnam","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5781","Tangutur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5782","Zarugumilli","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5783","Ponnaluru","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5784","Pedacherlo Palle","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5785","Chandra Sekhara Puram","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5786","Pamur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5787","Voletivaripalem","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5788","Kandukur","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5789","Singarayakonda","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5790","Lingasamudram","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5791","Gudluru","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5792","Ulavapadu","28","549","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5793","Seetharamapuram","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5794","Udayagiri","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5795","Varikuntapadu","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5796","Kondapuram","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5797","Jaladanki","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5798","Kavali","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5799","Bogole","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5800","Kaligiri","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5801","Vinjamur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5802","Duttalur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5803","Marripadu","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5804","Atmakur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5805","Anumasamudrampeta","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5806","Dagadarthi","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5807","Allur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5808","Vidavalur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5809","Kodavalur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5810","Buchireddipalem","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5811","Sangam","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5812","Chejerla","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5813","Ananthasagaram","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5814","Kaluvoya","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5815","Rapur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5816","Podalakur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5817","Nellore","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5818","Kovur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5819","Indukurpet","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5820","Thotapalligudur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5821","Muthukur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5822","Venkatachalam","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5823","Manubolu","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5824","Gudur","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5825","Sydapuram","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5826","Dakkili","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5827","Venkatagiri","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5828","Balayapalle","28","550","0","0",NULL,NULL,"2021-04-01 21:27:59","2021-04-01 21:27:59","1"
"5829","Ojili","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5830","Chillakur","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5831","Kota","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5832","Vakadu","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5833","Chittamur","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5834","Naidupet","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5835","Pellakur","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5836","Doravarisatram","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5837","Sullurpeta","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5838","Tada","28","550","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5839","Kondapuram","28","551","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5840","Mylavaram","28","551","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5841","Peddamudium","28","551","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5842","Rajupalem","28","551","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
"5843","Duvvur","28","551","0","0",NULL,NULL,"2021-04-01 21:28:00","2021-04-01 21:28:00","1"
